date,Food,Beer,Smoke,Games,Books,Hshld,Clths,Hlth,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal,Oil,Util,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin,Other
1995-07-19,180.01,273.76,134.07,197.1,141.38,191.66,141.1,193.19,193.37,141.88,165.45,167.0,164.23,211.07,174.85,217.85,103.64,62.88,148.28,148.96,146.59,295.4,249.06,170.27,179.77,184.22,183.68,183.95,208.86,138.96
1995-07-20,180.98,270.86,134.21,198.66,142.28,190.98,142.72,192.4,194.35,142.83,165.29,169.55,164.96,214.83,174.76,220.22,102.96,64.33,148.62,149.46,149.27,298.39,251.55,172.41,183.33,185.03,185.52,185.75,209.76,138.88
1995-07-21,181.11,274.08,132.98,201.68,142.8,190.83,143.25,193.57,195.79,143.97,165.96,166.72,165.42,216.27,174.08,220.75,103.38,64.21,148.9,149.12,149.03,296.9,252.81,171.09,184.1,185.55,185.48,188.41,208.75,139.34
1995-07-24,180.87,274.96,133.46,201.48,142.41,192.68,145.28,194.42,196.65,145.09,167.77,167.75,167.24,215.81,174.12,222.27,104.12,63.71,149.21,149.79,149.2,300.96,261.69,171.53,184.64,186.61,185.07,189.39,210.03,139.98
1995-07-25,181.11,277.27,133.03,204.42,144.55,194.44,146.08,195.65,197.36,145.09,168.24,168.29,169.04,216.07,177.86,226.23,103.3,63.66,148.64,150.42,150.05,306.11,265.3,172.18,185.65,187.69,186.09,190.52,212.36,140.75
1995-07-26,182.45,281.54,131.99,205.53,144.46,196.24,146.78,197.25,195.49,145.22,168.39,166.39,169.26,215.25,176.94,225.44,104.9,63.86,149.77,150.33,150.24,307.88,266.38,169.74,186.28,188.27,186.39,190.18,212.89,140.68
1995-07-27,180.33,280.33,133.22,205.9,145.51,197.74,148.75,200.23,196.21,146.52,169.74,167.95,170.48,215.04,177.34,232.11,103.13,63.23,149.86,151.28,150.59,312.44,269.98,170.98,189.78,189.78,187.66,190.86,214.59,142.52
1995-07-28,180.29,279.4,132.77,206.57,145.43,196.75,148.77,200.47,195.68,146.33,169.47,168.17,170.12,213.32,176.03,232.74,103.82,63.61,148.43,150.58,151.19,309.22,267.5,172.05,189.48,190.54,186.96,190.23,214.72,141.86
1995-07-31,179.63,279.01,132.73,208.23,145.6,195.72,147.9,201.69,195.29,146.84,168.66,168.61,170.38,214.15,175.84,230.13,103.64,64.34,149.49,150.67,151.87,307.15,264.31,172.14,188.7,190.14,185.77,189.82,215.0,141.96
1995-08-01,180.44,280.88,133.7,211.27,146.33,195.47,148.51,201.13,194.98,146.72,168.96,167.65,168.86,212.93,174.29,231.46,105.85,64.68,148.49,150.37,150.68,305.25,259.74,172.57,188.19,189.42,184.08,189.42,213.77,141.38
1995-08-02,180.89,278.69,133.7,211.01,147.11,196.56,149.21,200.4,195.25,147.0,169.59,167.9,167.39,209.27,174.88,229.61,105.39,64.69,148.3,150.44,152.7,303.08,253.95,173.95,186.54,188.92,183.78,187.37,214.84,141.1
1995-08-03,181.23,277.66,133.99,208.55,146.25,196.15,148.94,199.64,195.37,147.43,169.11,169.14,166.51,209.18,174.43,230.32,106.32,64.34,148.45,150.37,152.93,303.32,254.96,174.77,189.02,187.03,182.31,185.93,214.52,138.98
1995-08-04,181.56,279.6,134.77,206.67,147.14,198.29,149.85,200.52,195.46,146.39,169.21,169.75,167.29,210.02,174.22,229.33,105.9,64.79,148.19,150.68,152.55,306.72,256.55,174.03,190.36,187.43,181.84,185.41,214.28,138.95
1995-08-07,182.1,279.66,137.71,206.44,147.45,198.33,150.63,200.7,196.01,147.73,170.24,170.57,167.11,213.17,175.51,229.63,105.8,68.82,148.22,150.83,152.41,307.46,257.67,174.89,188.93,187.02,182.13,186.32,215.21,139.34
1995-08-08,183.18,280.22,138.67,207.64,147.7,197.58,149.9,200.5,195.5,147.84,169.94,170.34,167.17,213.91,174.7,228.74,106.18,67.63,147.54,150.67,152.37,307.73,259.43,174.29,188.65,186.34,182.24,188.27,215.7,138.92
1995-08-09,181.55,282.35,138.41,206.79,147.84,197.02,150.08,201.58,194.84,147.39,169.14,169.46,166.82,212.82,173.79,228.55,105.25,67.76,147.97,150.22,152.4,311.33,262.18,173.18,187.95,186.23,181.65,187.31,215.07,138.58
1995-08-10,181.51,282.04,139.15,207.18,147.47,196.92,149.83,201.76,194.37,147.92,168.92,168.19,166.07,210.95,173.1,226.59,104.73,67.71,147.26,150.11,152.17,309.68,259.92,171.97,186.41,186.17,181.8,186.94,215.35,138.0
1995-08-11,179.62,279.98,137.36,204.67,146.98,196.69,149.3,200.53,194.12,147.34,168.13,167.75,165.66,209.92,172.01,225.59,104.2,66.99,146.39,149.87,151.33,310.98,262.05,171.14,185.57,185.71,181.27,185.91,214.34,137.31
1995-08-14,180.81,282.67,137.41,207.44,147.13,197.99,149.63,202.6,194.6,148.14,168.6,168.22,168.09,212.77,175.02,226.72,105.51,66.79,146.86,150.26,152.41,314.68,266.53,173.18,187.04,186.43,181.62,187.79,215.07,137.5
1995-08-15,180.84,280.01,136.75,209.72,147.1,197.43,149.8,201.3,193.92,147.6,167.15,167.21,168.09,212.84,174.51,225.72,106.54,67.16,146.04,150.11,152.54,314.81,267.89,172.02,188.09,185.84,181.07,185.37,215.57,137.28
1995-08-16,181.35,275.98,137.97,211.04,147.07,196.01,150.78,200.68,194.31,147.44,167.26,170.62,171.05,211.96,175.31,225.86,105.65,67.9,144.94,151.57,152.79,318.52,273.22,173.77,188.33,186.41,182.41,185.12,216.64,137.58
1995-08-17,180.19,274.76,137.24,212.31,146.92,196.25,151.58,200.12,194.29,147.6,168.63,171.61,170.71,210.31,173.8,225.7,106.1,67.87,144.97,151.66,152.48,320.56,273.58,174.0,190.5,186.97,182.8,185.09,216.92,137.08
1995-08-18,179.92,271.66,138.71,212.48,147.39,195.66,151.86,200.62,194.48,148.06,168.92,170.89,170.43,209.41,172.97,226.49,105.98,67.58,145.48,151.76,153.05,319.15,273.17,174.5,189.24,187.14,183.14,184.51,218.23,138.45
1995-08-21,180.58,271.58,139.22,211.41,147.76,195.81,152.33,201.82,194.93,148.16,170.17,172.27,169.46,209.95,172.38,229.0,106.45,67.99,146.08,151.83,154.06,315.45,264.21,174.83,189.47,187.8,182.89,184.24,218.6,139.92
1995-08-22,180.67,271.5,139.19,210.63,147.54,196.34,152.05,201.86,194.48,146.4,169.98,173.1,170.07,209.87,172.02,229.51,105.91,67.97,146.06,151.95,154.06,318.92,267.99,174.68,189.09,188.02,182.65,184.75,218.84,138.92
1995-08-23,180.58,269.43,137.91,209.41,147.52,196.52,151.61,202.3,194.29,146.5,169.19,171.6,169.73,208.88,172.24,227.4,106.99,67.39,145.81,151.7,152.96,318.98,268.68,173.44,188.37,187.96,180.57,184.68,218.01,138.26
1995-08-24,181.22,273.15,140.09,207.44,147.69,196.85,151.58,202.63,194.0,146.33,169.64,170.43,168.19,210.55,173.24,226.26,106.46,66.8,145.29,151.73,153.7,316.08,266.45,173.07,188.2,187.14,180.67,185.16,218.57,138.07
1995-08-25,181.76,275.34,141.1,208.79,148.56,197.52,151.16,202.69,194.5,146.47,169.96,171.01,168.62,212.38,172.31,227.21,106.71,67.59,146.49,153.02,155.94,314.69,264.03,173.94,188.99,187.96,181.76,184.2,221.15,137.97
1995-08-28,181.11,275.64,141.83,207.97,148.47,197.92,151.34,202.08,194.66,145.98,170.03,170.6,167.92,213.36,172.01,226.62,106.24,67.28,146.08,152.78,155.55,309.09,258.27,173.8,189.35,187.45,179.52,183.53,223.87,137.85
1995-08-29,181.83,275.5,140.98,206.98,147.93,197.98,150.29,202.06,194.17,146.02,170.34,170.39,167.46,213.49,174.94,226.32,105.24,67.23,145.89,152.34,156.24,307.39,257.91,173.8,189.16,187.21,179.79,182.73,224.48,138.45
1995-08-30,182.3,275.39,139.28,207.51,148.3,197.3,150.2,203.35,194.17,145.29,170.71,170.07,167.68,214.09,174.71,227.0,104.0,66.89,146.14,152.08,157.88,308.53,260.13,173.5,188.1,187.23,179.74,183.68,225.73,138.75
1995-08-31,182.03,274.54,138.75,207.87,149.0,197.5,149.17,203.76,194.58,144.84,170.9,168.37,168.35,214.13,176.44,227.07,104.18,67.04,147.05,152.12,158.52,310.19,264.01,173.78,189.3,187.81,179.33,183.47,226.19,138.93
1995-09-01,182.08,274.84,141.22,207.22,149.58,197.95,149.02,203.23,196.13,144.48,172.15,169.09,169.63,213.68,179.4,229.98,103.89,67.31,149.64,152.75,158.13,308.39,263.13,174.13,191.69,188.47,180.99,182.7,227.09,139.65
1995-09-05,182.27,275.14,141.02,205.98,150.0,199.66,149.62,204.45,197.23,146.27,173.63,171.65,170.94,213.85,182.99,233.54,104.49,67.28,150.8,153.07,158.51,317.09,270.77,176.08,194.68,189.95,182.21,183.4,229.0,140.47
1995-09-06,183.25,277.95,141.08,207.01,150.69,201.17,149.7,205.21,198.95,147.01,173.82,172.09,171.72,215.82,182.61,236.04,105.54,67.96,149.88,152.87,158.09,318.9,273.15,176.04,197.44,190.58,183.04,185.36,229.91,140.64
1995-09-07,183.03,276.06,141.01,207.11,151.16,200.91,150.14,205.64,199.25,147.35,174.25,172.45,171.95,215.13,181.79,234.18,106.31,67.09,150.72,153.02,157.81,321.8,274.13,175.53,198.87,190.87,183.74,185.34,229.55,140.99
1995-09-08,183.45,275.06,140.15,208.62,151.13,202.04,150.98,206.69,201.44,147.26,174.05,173.73,172.07,214.16,183.04,236.26,106.34,67.35,150.74,153.25,158.65,323.89,276.63,176.99,199.88,191.99,184.64,186.84,231.61,141.09
1995-09-11,183.91,276.52,140.17,208.81,151.76,203.49,151.28,207.14,203.39,146.79,174.67,174.55,172.65,214.31,182.82,237.87,107.25,67.36,151.25,153.19,158.28,325.77,278.06,177.09,197.46,191.72,185.53,186.43,232.21,141.2
1995-09-12,185.2,280.89,139.52,210.9,152.42,204.88,151.66,207.25,203.94,146.92,176.02,172.59,172.29,217.16,180.17,238.63,108.41,67.3,152.81,154.02,159.03,325.31,276.17,177.89,197.07,192.36,186.36,186.39,233.61,141.29
1995-09-13,187.05,287.24,141.22,211.58,153.16,208.79,151.66,208.53,204.57,146.06,177.14,170.61,172.2,219.09,178.28,239.75,107.84,67.14,153.2,153.82,160.54,326.32,276.75,177.73,198.6,192.74,186.83,188.78,234.5,141.19
1995-09-14,188.19,289.45,140.95,211.24,153.85,210.4,152.1,210.76,206.89,146.36,178.61,170.11,171.24,224.24,179.63,239.85,108.47,68.15,154.05,155.32,163.01,326.49,274.6,178.37,199.0,193.73,186.7,191.29,237.36,141.18
1995-09-15,190.22,291.24,142.65,209.63,153.67,209.91,149.03,210.61,206.43,145.54,177.74,167.99,169.92,228.41,181.5,238.45,108.2,68.3,154.37,155.48,164.7,319.17,268.22,177.64,198.38,192.12,187.09,191.9,238.4,140.82
1995-09-18,192.07,293.28,144.07,208.96,153.5,209.22,149.82,212.0,205.89,143.65,176.69,167.06,170.09,224.09,180.36,238.93,107.76,67.96,152.66,155.54,164.19,320.19,270.96,176.65,197.97,191.44,186.66,191.19,236.66,140.34
1995-09-19,193.45,294.6,144.5,208.98,153.65,209.47,152.3,213.28,204.84,142.93,175.79,164.74,167.81,223.02,179.37,239.27,106.72,67.62,152.9,155.82,163.91,324.26,276.11,174.83,195.99,191.77,186.83,191.73,238.03,139.39
1995-09-20,194.42,299.64,146.16,209.46,154.0,207.8,153.61,214.38,203.33,143.13,175.77,165.37,167.73,223.24,181.36,241.37,105.83,67.01,152.72,156.46,167.67,324.71,276.36,174.18,196.56,192.0,187.65,192.76,239.22,139.96
1995-09-21,194.32,299.16,145.55,208.31,153.14,207.48,152.66,217.06,201.15,142.63,175.44,164.57,166.02,223.37,179.27,240.41,106.94,68.39,151.85,155.96,166.09,321.04,272.32,172.65,195.08,190.79,186.07,194.29,236.83,138.88
1995-09-22,194.44,304.07,148.12,207.27,152.35,207.03,152.52,217.22,199.86,142.59,174.51,163.06,164.41,225.54,176.99,237.88,105.89,68.5,150.65,156.6,166.37,319.7,270.69,171.92,193.68,188.9,185.46,194.52,235.58,138.44
1995-09-25,194.53,304.37,144.4,207.04,152.44,208.15,154.26,217.48,199.61,142.36,173.77,160.94,163.22,229.1,177.15,237.33,105.0,68.65,150.27,157.18,166.02,318.55,267.66,171.11,193.21,188.98,184.96,194.44,235.65,136.83
1995-09-26,195.86,303.7,143.28,205.74,152.1,208.5,153.54,219.17,198.59,142.62,175.36,159.52,161.98,228.58,175.42,236.05,104.43,67.48,148.36,158.66,166.39,315.14,265.49,171.08,193.35,188.58,185.6,194.85,235.91,136.98
1995-09-27,196.68,303.03,143.98,204.05,151.72,207.02,152.65,218.6,197.77,141.14,173.8,159.67,160.2,226.8,175.1,235.72,104.01,67.25,148.23,159.7,167.27,313.59,263.39,170.27,191.86,186.9,184.01,192.12,235.81,136.07
1995-09-28,197.72,299.76,144.89,205.15,152.07,208.1,154.68,218.52,199.06,141.66,175.57,160.5,162.94,226.39,176.75,237.82,103.76,67.93,149.42,161.43,167.74,319.24,271.0,171.84,193.76,187.93,186.03,189.78,238.29,137.11
1995-09-29,196.93,299.91,142.9,203.96,152.83,208.2,154.41,218.82,199.95,141.71,175.97,161.49,163.31,228.08,175.78,239.13,104.3,68.36,148.98,161.67,167.64,318.54,267.51,172.44,194.53,188.08,185.31,188.09,239.19,136.66
1995-10-02,196.87,300.03,144.4,201.76,152.56,208.53,155.63,217.57,197.75,140.47,175.32,159.84,161.6,226.97,174.72,235.92,103.35,67.61,148.19,162.15,166.52,314.43,263.36,172.05,193.74,187.87,183.88,186.89,238.43,135.12
1995-10-03,197.4,306.93,145.1,199.7,151.73,209.05,154.33,219.23,195.58,140.13,175.43,158.02,160.13,226.22,172.08,232.62,102.41,67.15,148.46,163.27,166.17,312.23,261.62,170.1,192.01,186.86,182.56,187.58,239.43,133.75
1995-10-04,198.73,311.41,145.28,198.48,150.32,208.78,151.8,221.62,193.72,139.36,175.27,155.68,157.61,227.87,169.36,228.39,102.23,66.97,150.51,163.11,166.3,306.17,253.75,168.62,189.69,185.31,180.15,187.69,239.81,131.52
1995-10-05,198.85,306.74,147.19,198.7,151.48,208.66,151.27,220.98,195.64,138.69,175.32,156.4,158.18,226.09,170.31,230.37,101.74,66.85,149.83,162.82,166.63,309.96,258.59,169.73,190.31,185.01,181.39,187.33,240.12,132.54
1995-10-06,199.68,306.5,147.07,198.84,151.74,210.24,151.64,221.97,195.58,138.62,175.62,157.57,158.32,225.96,171.95,231.85,102.15,66.96,149.61,162.36,166.13,309.72,255.44,168.99,191.59,184.99,180.94,188.36,241.23,131.99
1995-10-09,198.92,308.03,145.6,195.34,151.3,210.03,151.37,219.2,194.15,136.99,173.83,154.96,155.05,225.28,168.85,229.69,102.35,66.72,149.07,162.57,166.13,300.61,246.81,166.77,188.27,182.75,179.63,188.12,239.95,130.35
1995-10-10,198.8,307.88,145.53,193.46,150.65,209.44,150.7,217.24,193.8,135.82,172.94,154.6,154.88,224.2,169.83,229.3,102.55,66.18,148.93,163.73,165.72,299.95,246.26,167.71,187.82,182.33,178.9,187.48,239.21,129.7
1995-10-11,199.46,306.77,144.03,194.12,150.42,208.23,151.04,218.03,194.29,136.68,174.17,154.35,156.22,223.17,171.67,232.47,102.63,65.99,148.1,163.97,166.18,307.0,251.39,167.84,191.17,183.36,179.33,188.64,241.38,130.81
1995-10-12,199.04,306.06,143.84,196.03,151.8,209.67,150.9,220.47,195.41,135.57,175.7,154.97,158.19,225.98,175.92,234.79,101.49,64.16,147.67,163.56,166.7,311.82,256.04,169.35,191.45,184.68,180.74,192.26,243.72,131.99
1995-10-13,199.98,305.66,144.86,198.65,152.46,210.09,151.56,221.5,196.24,136.49,177.12,155.82,159.43,226.75,175.73,237.61,101.84,65.29,149.31,163.2,166.0,311.38,256.14,169.56,193.41,186.13,180.67,191.97,245.26,133.18
1995-10-16,199.64,309.09,145.06,198.06,152.41,208.78,149.87,221.46,196.47,137.37,176.73,157.21,159.59,226.29,174.31,236.44,100.48,64.63,148.95,162.97,164.5,311.69,256.27,169.64,192.86,186.21,178.5,191.57,245.41,133.45
1995-10-17,199.56,306.21,145.38,198.15,152.18,211.12,149.42,221.81,196.75,136.8,176.98,156.33,160.5,229.48,173.75,235.85,99.86,65.28,149.14,163.27,166.57,317.02,265.67,169.22,192.61,186.62,178.38,190.42,245.97,133.65
1995-10-18,198.46,308.6,145.83,198.75,152.43,213.0,149.33,222.68,195.07,136.41,177.18,154.36,159.58,230.72,171.91,235.55,98.87,66.47,149.04,163.77,165.87,323.01,269.42,170.0,192.96,187.72,177.29,189.09,246.49,133.79
1995-10-19,201.71,316.38,145.76,199.45,152.32,215.24,148.42,224.97,195.17,133.7,177.5,154.08,159.52,233.72,171.41,235.99,97.95,62.5,149.47,164.72,167.78,325.05,268.99,169.09,192.13,188.36,177.41,192.85,245.21,133.43
1995-10-20,201.55,312.96,145.51,198.89,151.5,214.61,146.52,224.46,194.39,134.6,176.15,153.22,157.95,231.74,171.1,237.88,98.59,61.34,149.88,166.11,167.23,321.51,263.71,168.13,191.88,189.62,177.39,194.41,242.26,134.37
1995-10-23,199.64,311.24,143.53,198.11,150.44,214.38,147.45,224.05,192.0,134.4,174.93,150.74,157.59,228.26,169.29,235.0,97.2,60.2,148.6,165.52,166.76,322.31,267.51,166.33,189.75,188.54,175.12,192.29,241.61,133.49
1995-10-24,199.34,313.04,143.71,197.77,150.01,218.58,148.59,225.66,191.92,132.99,175.05,153.04,157.86,227.0,168.96,235.05,97.02,61.33,149.52,166.05,167.63,324.7,266.63,167.9,192.98,188.94,174.06,192.72,239.94,133.19
1995-10-25,199.52,311.17,144.44,197.22,148.87,216.5,147.73,225.96,188.39,132.92,173.92,151.04,154.65,226.55,168.0,236.37,97.31,60.7,149.31,166.34,167.14,322.71,261.38,166.69,190.66,187.44,171.86,193.6,235.74,131.48
1995-10-26,197.44,309.05,144.15,193.93,147.21,213.77,146.43,223.16,186.47,131.07,171.78,149.57,153.03,224.94,165.6,234.92,95.56,59.91,146.97,165.85,165.39,322.13,261.4,165.67,188.11,185.27,169.65,189.67,233.53,129.53
1995-10-27,197.5,311.96,145.62,193.03,147.27,214.2,146.93,221.3,188.97,130.82,172.84,150.27,155.03,223.77,167.82,236.64,94.73,60.15,146.53,164.86,165.95,326.03,263.86,166.98,187.79,185.64,171.09,191.02,236.03,129.72
1995-10-30,197.15,312.42,146.63,194.66,148.93,214.01,148.14,221.77,189.91,130.35,174.35,152.29,157.2,226.73,168.44,236.14,94.87,59.09,148.21,164.96,167.38,333.11,269.8,167.16,190.23,186.92,171.55,190.56,235.48,130.71
1995-10-31,197.6,311.67,146.96,197.26,147.8,213.86,148.44,221.1,188.81,129.53,174.14,151.92,157.43,227.04,166.3,234.56,94.2,59.34,148.63,164.03,167.88,330.48,267.53,167.21,191.18,186.43,170.18,190.43,234.61,131.07
1995-11-01,198.9,310.49,146.07,198.57,148.52,215.68,148.68,222.54,189.3,129.27,175.29,152.56,157.17,224.32,165.43,236.81,94.95,60.5,149.62,165.07,168.57,331.33,267.98,166.04,189.72,186.73,172.56,191.25,237.97,131.13
1995-11-02,199.98,310.27,145.83,198.8,149.37,217.32,152.74,221.49,189.95,132.81,175.67,154.16,159.64,228.15,167.77,239.56,96.8,61.24,148.98,165.45,169.91,337.3,273.51,167.57,195.91,188.0,178.46,193.01,241.15,133.14
1995-11-03,201.16,309.28,147.51,198.55,150.04,218.64,152.75,222.2,190.84,132.52,175.76,154.98,160.79,226.15,167.53,240.95,96.67,62.77,150.25,165.6,169.69,337.67,277.61,170.12,196.58,190.01,178.16,192.1,241.25,133.38
1995-11-06,200.39,306.25,146.21,197.61,150.12,217.35,152.97,221.78,190.63,132.88,176.06,154.34,160.85,226.67,167.9,241.72,97.88,62.91,150.02,164.52,169.17,335.44,274.47,170.25,197.81,189.67,178.87,193.33,240.89,133.61
1995-11-07,199.95,308.76,145.48,197.83,150.06,215.59,152.75,223.25,191.26,134.2,175.64,154.05,158.44,228.25,168.17,241.26,99.9,62.56,149.93,164.13,168.52,330.04,266.59,169.49,196.96,189.01,179.39,193.81,239.64,133.43
1995-11-08,202.05,315.89,145.76,200.52,150.81,217.45,153.18,225.41,192.31,133.94,176.6,154.11,158.06,232.2,167.19,243.29,100.1,62.82,152.5,165.14,169.06,333.18,266.3,170.08,197.3,189.76,181.54,195.65,242.2,134.18
1995-11-09,201.49,312.48,144.9,200.22,151.67,218.21,152.97,225.41,192.85,136.67,176.07,154.04,159.71,232.92,167.63,244.04,101.51,62.11,151.49,164.53,168.46,340.01,274.08,169.48,196.1,190.6,182.01,196.16,243.82,134.37
1995-11-10,200.42,313.82,144.9,199.46,150.59,218.58,151.91,224.35,192.93,137.04,176.37,155.01,159.8,234.39,168.65,244.92,102.47,61.72,151.0,163.97,167.58,341.06,274.65,169.15,197.57,190.75,181.54,196.52,243.24,134.41
1995-11-13,200.84,318.12,146.81,197.31,150.38,220.68,152.81,224.67,193.12,136.36,177.08,155.05,158.86,234.39,168.15,245.07,100.93,61.06,152.54,164.2,167.73,338.74,271.49,169.28,196.97,191.34,181.6,197.81,242.07,133.79
1995-11-14,201.54,316.95,148.28,195.39,150.08,220.21,152.65,225.47,195.15,136.37,175.85,154.28,156.32,233.94,168.35,244.85,99.5,59.81,152.39,163.96,167.65,332.68,263.1,169.33,194.85,189.14,180.54,195.48,240.06,134.34
1995-11-15,204.2,319.96,148.6,196.62,150.68,224.46,153.57,227.46,196.02,135.77,175.82,153.86,156.07,235.61,171.18,249.74,98.92,60.66,153.66,164.82,169.44,334.51,264.24,167.91,194.98,189.73,181.23,197.77,240.13,134.65
1995-11-16,205.82,321.62,149.15,197.33,152.62,226.8,153.35,226.75,195.5,135.85,176.26,154.75,156.5,240.76,170.7,254.36,99.05,61.21,155.65,165.93,170.07,334.61,265.19,169.67,197.07,190.39,182.44,199.25,242.82,134.8
1995-11-17,205.79,323.58,149.92,200.17,153.58,228.25,151.82,227.27,196.73,135.84,179.13,155.02,157.13,238.93,171.16,252.02,99.9,61.92,158.0,166.16,171.38,334.87,263.54,171.15,198.25,190.54,183.06,200.34,244.67,134.93
1995-11-20,205.4,323.81,150.69,200.91,153.58,227.52,151.62,226.32,197.57,134.67,179.28,154.78,155.67,237.38,172.15,250.86,99.26,61.2,157.51,165.28,170.78,328.34,256.14,172.02,197.8,189.95,183.54,199.4,243.67,135.62
1995-11-21,205.92,328.25,152.38,201.29,154.98,226.11,150.0,226.59,198.72,135.49,179.96,159.47,157.77,239.78,173.54,252.62,99.38,60.89,158.21,165.99,171.07,326.97,254.98,172.3,197.0,189.35,183.74,201.54,244.71,136.08
1995-11-22,204.87,322.76,152.9,202.54,154.72,224.91,149.55,225.48,201.12,136.68,180.53,164.48,159.09,236.42,176.3,254.57,98.96,60.98,156.45,165.13,170.64,325.59,252.54,174.42,199.43,188.61,183.37,198.82,244.74,136.54
1995-11-24,204.7,323.25,151.77,203.39,154.84,226.48,150.46,225.39,200.86,137.45,181.74,165.3,160.0,235.78,176.69,254.36,99.73,60.9,156.28,165.76,171.07,327.97,256.6,174.47,200.07,188.85,184.2,198.64,245.35,137.21
1995-11-27,205.24,320.34,152.94,203.64,156.56,228.14,150.98,226.18,202.67,137.72,183.07,164.92,161.15,234.2,175.56,254.46,101.45,60.95,156.72,166.62,172.06,328.03,254.7,175.64,201.15,189.99,183.11,199.73,246.31,137.51
1995-11-28,206.08,324.63,152.92,202.21,157.95,225.47,150.88,228.65,202.32,137.42,182.3,163.88,162.97,238.98,175.26,254.06,103.05,61.86,157.09,166.47,173.87,336.76,263.95,175.65,202.33,190.92,183.06,200.65,247.07,137.27
1995-11-29,206.12,325.67,153.98,203.0,158.39,226.93,150.98,230.5,202.85,138.34,183.45,164.79,164.21,240.97,176.3,256.19,102.82,61.67,156.81,166.98,174.2,338.31,264.77,177.38,203.34,191.89,183.64,200.87,248.35,137.5
1995-11-30,205.42,326.71,151.5,201.54,157.65,227.3,149.33,232.16,201.15,138.44,183.04,164.31,165.61,239.59,175.33,255.37,102.95,58.78,155.78,166.57,172.51,339.22,263.76,177.41,203.06,192.08,182.03,201.23,250.49,138.13
1995-12-01,206.63,326.35,153.41,202.57,157.98,225.3,150.87,231.62,202.78,139.57,183.65,165.54,165.31,244.19,177.29,257.03,103.01,59.99,157.07,166.95,173.89,336.58,260.31,176.7,204.18,192.49,181.53,201.59,251.62,138.97
1995-12-04,208.32,329.71,155.13,204.63,159.4,226.26,150.45,235.14,205.57,138.85,183.92,166.25,166.04,247.1,180.85,256.88,104.26,60.53,158.78,168.47,175.89,341.36,264.84,176.47,204.75,193.79,181.84,201.05,254.79,139.27
1995-12-05,209.66,333.8,155.89,204.98,160.52,228.21,151.59,239.09,206.79,138.35,185.25,166.5,166.45,248.28,180.76,259.57,106.08,59.9,160.08,169.7,175.22,340.54,262.93,178.17,205.01,194.98,182.97,202.76,255.71,139.74
1995-12-06,211.46,339.38,156.79,203.61,161.13,230.4,152.47,241.37,206.39,138.36,186.27,165.82,166.15,252.65,180.26,261.26,106.91,59.55,160.42,170.09,174.74,341.25,260.01,178.36,204.38,195.17,183.52,203.16,256.88,139.99
